X2,X19,X20,X21,X27,X37,X41,X42,X43,X47,X49,X50,X56,X64,X67,X68,X69,X70,X72,X76,classe
0.4261,0.5169,0.6641,0.5432,0.6697,0.4819,0.4824,0.5788,0.431,0.6023,0.5842,0.6176,0.6185,0.3303,0.4945,0.6204,0.585,0.6848,0.5432,0.3724,GO0016301@GO0005933@GO0043332@GO0000131@GO0005737@GO0000903@GO0007047
0.3804,0.3209,0.4237,0.5406,0.3603,0.4518,0.3341,0.5671,0.4409,0.5395,0.5735,0.4864,0.7025,0.374,0.4033,0.6728,0.5817,0.6545,0.4496,0.3255,GO0003735@GO0005762@GO0006412
0.4409,0.6182,0.5687,0.6156,0.5751,0.5161,0.3224,0.2588,0.5591,0.6667,0.6613,0.5701,0.5429,0.3779,0.4475,0.608,0.5327,0.7273,0.6223,0.3959,GO0003962@GO0005575@GO0006790
0.3683,0.4527,0.7099,0.4938,0.6836,0.5341,0.4824,0.6918,0.5517,0.504,0.595,0.5656,0.6639,0.3933,0.3895,0.5247,0.5163,0.5848,0.5791,0.4487,GO0003700@GO0005634@GO0000105@GO0009113@GO0006350@GO0016036
0.4141,0.4223,0.5916,0.625,0.4642,0.3313,0.3388,0.5506,0.1724,0.5362,0.6685,0.5452,0.7176,0.419,0.5221,0.534,0.5425,0.5394,0.6367,0.4487,GO0003702@GO0005669@GO0005634@GO0006366
0.4328,0.5236,0.6221,0.4281,0.4919,0.3775,0.5318,0.6353,0.3842,0.475,0.6129,0.5792,0.6403,0.3573,0.5055,0.537,0.5948,0.6606,0.5252,0.4692,GO0004402@GO0004674@GO0016251@GO0005669@GO0006468@GO0006367@GO0000114
0.3854,0.2905,0.6221,0.5656,0.5127,0.3835,0.4188,0.5435,0.5862,0.5572,0.6828,0.457,0.6571,0.3753,0.5635,0.5833,0.5163,0.7152,0.5791,0.349,GO0003713@GO0005634@GO0007532@GO0006357
0.4153,0.4595,0.4351,0.5,0.5935,0.4542,0.5294,0.4847,0.6232,0.6119,0.5251,0.552,0.721,0.4177,0.326,0.2623,0.3693,0.4788,0.7626,0.5865,GO0003674@GO0005737@GO0030437@GO0042493@GO0045944
0.4261,0.5405,0.3779,0.575,0.5424,0.4265,0.3899,0.5076,0.4297,0.4219,0.5376,0.4367,0.7647,0.4023,0.3895,0.4784,0.5817,0.6697,0.5504,0.39,GO0003735@GO0005762@GO0005739@GO0006412
0.457,0.473,0.6031,0.4719,0.5751,0.3594,0.3553,0.4165,0.3498,0.4928,0.6022,0.5204,0.7462,0.3679,0.5249,0.5093,0.5392,0.6333,0.518,0.4751,GO0003678@GO0016251@GO0000112@GO0005675@GO0006289@GO0000717@GO0006366@GO0006367@GO0007070
0.2997,0.4662,0.458,0.4594,0.4573,0.4157,0.4047,0.3929,0.4901,0.5829,0.4337,0.543,0.6824,0.3162,0.453,0.4846,0.451,0.4667,0.5683,0.4897,GO0003684@GO0003723@GO0005724@GO0000724@GO0006303@GO0006342@GO0000723@GO0007535
0.4301,0.4831,0.6069,0.45,0.5479,0.4338,0.4124,0.4962,0.4378,0.3527,0.6398,0.5158,0.6387,0.3445,0.4917,0.6327,0.5915,0.6212,0.5072,0.4106,GO0031202@GO0005634@GO0000398
0.5282,0.4527,0.5534,0.55,0.3995,0.4197,0.2824,0.5718,0.367,0.4525,0.6434,0.5249,0.6958,0.3792,0.5691,0.5802,0.5882,0.5879,0.5683,0.3754,GO0004843@GO0005737@GO0016579@GO0042493
0.4382,0.4628,0.6069,0.5844,0.6236,0.508,0.4965,0.5176,0.4113,0.4364,0.6254,0.5362,0.7748,0.2198,0.5249,0.5154,0.6438,0.6636,0.6115,0.4663,GO0004372@GO0005739@GO0006730
0.3535,0.4602,0.542,0.5812,0.7275,0.7068,0.4636,0.64,0.4836,0.5051,0.6649,0.362,0.6668,0.383,0.5249,0.5309,0.6144,0.697,0.5468,0.2551,GO0008047@GO0005680@GO0030163@GO0030476@GO0007127@GO0030437
0.3804,0.4426,0.6069,0.4531,0.6674,0.4438,0.5435,0.5294,0.5,0.504,0.6416,0.5294,0.7176,0.4036,0.5691,0.6667,0.7353,0.7606,0.554,0.3021,GO0003674@GO0005634@GO0005737@GO0008150
0.3374,0.4662,0.4504,0.5094,0.6074,0.4518,0.2871,0.2847,0.4212,0.5636,0.3638,0.5385,0.6118,0.4794,0.5773,0.5432,0.5294,0.5788,0.554,0.3431,GO0003674@GO0005634@GO0005737@GO0008150
0.3374,0.5034,0.4046,0.6562,0.4434,0.4558,0.2165,0.2188,0.1552,0.533,0.6953,0.6086,0.5697,0.2082,0.5746,0.858,0.8889,0.697,0.5647,0.2815,GO0000034@GO0005634@GO0005737@GO0006146@GO0042254
0.4005,0.5372,0.3893,0.4969,0.5658,0.4759,0.6776,0.5576,0.564,0.4895,0.5986,0.5656,0.7613,0.3483,0.4862,0.4907,0.3301,0.4,0.6763,0.6158,GO0003755@GO0000118@GO0005634@GO0005739@GO0019538@GO0030437
0.3831,0.5372,0.5191,0.5719,0.5935,0.4598,0.5671,0.32,0.3719,0.5733,0.5735,0.5362,0.6084,0.3046,0.5442,0.6451,0.5817,0.6879,0.5036,0.3314,GO0004014@GO0005634@GO0005737@GO0006597@GO0008295@GO0015940
0.5672,0.4493,0.4656,0.4969,0.7021,0.3976,0.4447,0.3647,0.4877,0.4589,0.6075,0.5,0.6605,0.2815,0.3895,0.5247,0.5752,0.597,0.6619,0.4487,GO0015662@GO0005886@GO0006814
0.4341,0.4122,0.6489,0.5094,0.3972,0.3554,0.1388,0.6141,0.2857,0.3913,0.6953,0.5226,0.7513,0.2069,0.5138,0.7315,0.7092,0.7333,0.4892,0.2991,GO0019843@GO0005730@GO0000747@GO0000027@GO0042254
0.4167,0.4324,0.5725,0.6156,0.6351,0.4478,0.3882,0.5624,0.4187,0.4734,0.5896,0.5792,0.6857,0.3817,0.384,0.5093,0.4739,0.6,0.4964,0.478,GO0017136@GO0045129@GO0000118@GO0005634@GO0006342@GO0000723@GO0045950
0.6613,0.375,0.4885,0.5156,0.5982,0.4779,0.5482,0.5529,0.5911,0.6184,0.6203,0.5,0.684,0.374,0.4282,0.5216,0.5654,0.6545,0.5899,0.1818,GO0004371@GO0005575@GO0019563@GO0006950
0.3683,0.4459,0.4656,0.5937,0.5104,0.5502,0.5271,0.56,0.5961,0.5797,0.7151,0.6041,0.558,0.428,0.6243,0.7346,0.6242,0.6697,0.3345,0.2493,GO0008565@GO0030120@GO0000723@GO0006886@GO0006893
0.4363,0.3953,0.374,0.5253,0.5289,0.4859,0.5318,0.5953,0.5025,0.4976,0.5914,0.5045,0.6403,0.2442,0.3646,0.5463,0.6013,0.7121,0.5252,0.3021,GO0015075@GO0005783@GO0008150
0.3656,0.4358,0.6794,0.4781,0.4919,0.4056,0.4776,0.5365,0.5271,0.4976,0.6165,0.5588,0.7748,0.3907,0.6271,0.5988,0.5458,0.5091,0.5072,0.3314,GO0004370@GO0005737@GO0006071
0.3925,0.5,0.626,0.5844,0.5774,0.5,0.4612,0.5224,0.4113,0.6232,0.414,0.5,0.4958,0.383,0.4972,0.6235,0.549,0.5879,0.5683,0.3842,GO0003674@GO0005634@GO0000398@GO0007047
0.5685,0.5169,0.5054,0.525,0.5289,0.5904,0.5553,0.6682,0.7118,0.5765,0.6272,0.5679,0.6975,0.4396,0.4586,0.108,0.1503,0.4848,0.7446,0.6452,GO0003825@GO0004805@GO0030234@GO0005946@GO0005992@GO0006950
0.6425,0.5169,0.416,0.4219,0.4319,0.3253,0.0282,0.2424,0.3473,0.4332,0.7634,0.6312,0.6941,0.2147,0.4834,0.6605,0.7712,0.8,0.7554,0.349,GO0016887@GO0005524@GO0000400@GO0000403@GO0000404@GO0000406@GO0032137@GO0032138@GO0005634@GO0000228@GO0000735@GO0000710@GO0006311@GO0006312@GO0030466
0.3831,0.4426,0.5725,0.55,0.6536,0.5161,0.4965,0.52,0.4606,0.4155,0.629,0.5837,0.5782,0.2995,0.511,0.5556,0.6438,0.603,0.6259,0.4457,GO0004672@GO0005737@GO0006006@GO0006468@GO0006261
0.3333,0.3108,0.5649,0.4812,0.6998,0.6526,0.6635,0.5576,0.4383,0.5475,0.5502,0.5656,0.5395,0.3136,0.5387,0.5957,0.5621,0.603,0.5827,0.1906,GO0004015@GO0005737@GO0009102
0.4301,0.5676,0.5611,0.6406,0.5012,0.4137,0.3647,0.4988,0.3276,0.4477,0.5591,0.5204,0.6924,0.3355,0.4448,0.5556,0.5261,0.5606,0.6439,0.4311,GO0031202@GO0005681@GO0005634@GO0005739@GO0005737@GO0006511@GO0000398
0.3952,0.5169,0.3206,0.6312,0.5127,0.6064,0.4824,0.5012,0.5271,0.4622,0.5448,0.5588,0.6202,0.1979,0.6215,0.6821,0.6471,0.5545,0.5683,0.434,GO0003674@GO0005575@GO0008150
0.4368,0.5608,0.4924,0.6562,0.6744,0.4839,0.3812,0.2776,0.4655,0.4283,0.6075,0.5792,0.5563,0.4332,0.3867,0.6049,0.5719,0.5515,0.5324,0.4106,GO0003674@GO0005886@GO0006075@GO0000282@GO0007047
0.4167,0.4223,0.4733,0.5344,0.5935,0.5241,0.5294,0.5271,0.601,0.4944,0.5054,0.5317,0.6891,0.3792,0.232,0.463,0.5065,0.6424,0.554,0.4457,GO0008195@GO0000810@GO0000329@GO0006644@GO0007165
0.4073,0.4358,0.5,0.6375,0.4988,0.4257,0.2847,0.6353,0.6108,0.5475,0.5125,0.4638,0.6571,0.4769,0.5359,0.6235,0.5098,0.5485,0.5036,0.4545,GO0030276@GO0030121@GO0006896
0.5027,0.4392,0.5763,0.4625,0.5912,0.498,0.4941,0.4706,0.5936,0.438,0.6667,0.5973,0.6622,0.3265,0.5635,0.5864,0.6275,0.7,0.5252,0.305,GO0003688@GO0043539@GO0031431@GO0006270@GO0045860
0.6304,0.5541,0.5038,0.4719,0.6998,0.6044,0.36,0.1388,0.4286,0.4557,0.7133,0.6471,0.6807,0.3162,0.4669,0.5463,0.5686,0.6606,0.7518,0.4018,GO0015926@GO0000137@GO0016021@GO0006078@GO0007047
0.4409,0.5507,0.4924,0.5937,0.6536,0.4578,0.5294,0.4212,0.3424,0.5201,0.5143,0.5407,0.6605,0.5373,0.3757,0.4938,0.4673,0.597,0.6403,0.4282,GO0003677@GO0016563@GO0005634@GO0005737@GO0009102@GO0006357
0.3858,0.5,0.5344,0.4688,0.4919,0.4277,0.2635,0.3318,0.431,0.5056,0.5896,0.6131,0.6151,0.4614,0.4448,0.466,0.5294,0.5515,0.5576,0.4985,GO0016566@GO0005634@GO0009272@GO0007126@GO0030437@GO0009268@GO0000122
0.3535,0.4122,0.5191,0.6375,0.5104,0.4297,0.4,0.5153,0.4113,0.4928,0.5753,0.6199,0.642,0.4923,0.4199,0.6327,0.5719,0.6545,0.5324,0.3607,GO0043166@GO0035064@GO0032777@GO0035267@GO0005634@GO0016573@GO0006281
0.3266,0.4561,0.4924,0.5875,0.5958,0.2711,0.2682,0.4659,0.3128,0.5201,0.6326,0.5294,0.7765,0.3946,0.4199,0.5525,0.4706,0.6212,0.5252,0.4428,GO0003684@GO0030674@GO0000108@GO0000111@GO0000502@GO0005739@GO0030433@GO0000715@GO0042177
0.4032,0.5507,0.3702,0.5688,0.6305,0.4157,0.5388,0.4988,0.4778,0.4493,0.5932,0.5656,0.6151,0.3907,0.4779,0.5185,0.5425,0.8091,0.5899,0.2463,GO0005099@GO0005739@GO0005737@GO0046580@GO0006950@GO0030818@GO0032320
0.5188,0.5878,0.5267,0.5719,0.6859,0.5,0.4259,0.2518,0.4138,0.3205,0.8244,0.6787,0.7193,0.3149,0.4558,0.5802,0.4804,0.6455,0.6763,0.5601,GO0005200@GO0005816@GO0007020
0.3199,0.4595,0.4733,0.5344,0.5354,0.4391,0.4199,0.495,0.4397,0.5459,0.5591,0.3846,0.6319,0.4512,0.4558,0.4907,0.549,0.6273,0.5468,0.3695,GO0003723@GO0005686@GO0000398
0.3777,0.4595,0.458,0.6156,0.4965,0.3976,0.3082,0.3576,0.3079,0.351,0.5878,0.5588,0.7597,0.3059,0.5,0.6852,0.7059,0.6424,0.5755,0.2991,GO0000227@GO0008271@GO0005739@GO0005743@GO0008272@GO0015729
0.2997,0.6385,0.2977,0.3844,0.582,0.4096,0.2071,0.5294,0.532,0.5604,0.595,0.4819,0.6739,0.3933,1.0,0.5957,0.8824,0.5879,0.4317,0.1085,GO0004672@GO0005634@GO0005737@GO0006468@GO0001324@GO0040020
0.5914,0.3277,0.3244,0.3625,0.6259,0.4719,0.3647,0.6376,0.5616,0.475,0.6774,0.6425,0.595,0.2828,0.5112,0.5185,0.585,0.6939,0.5971,0.39,GO0008134@GO0005634@GO0001403
0.2688,0.4223,0.5649,0.5,0.3464,0.3253,0.5012,0.7035,0.5296,0.533,0.5591,0.4932,0.7479,0.3792,0.5028,0.5802,0.5327,0.597,0.4532,0.3959,GO0004407@GO0003677@GO0005634@GO0005737@GO0016575@GO0006348@GO0046459
0.4301,0.5946,0.645,0.4312,0.6236,0.6466,0.4894,0.5318,0.5813,0.4976,0.7007,0.4367,0.6118,0.437,0.4337,0.4784,0.5033,0.5788,0.5468,0.5103,GO0003674@GO0005634@GO0005737@GO0007039@GO0043161@GO0045721@GO0006808
0.3118,0.5304,0.4504,0.6062,0.3811,0.3795,0.3576,0.5341,0.4039,0.6184,0.7419,0.4638,0.4555,0.3548,0.3591,0.5247,0.5327,0.5758,0.6978,0.4633,GO0016566@GO0005634@GO0005737@GO0000077@GO0000122
0.4301,0.6047,0.4847,0.5937,0.649,0.5281,0.4084,0.4824,0.4361,0.533,0.5591,0.5181,0.605,0.383,0.4807,0.5679,0.6438,0.5788,0.5396,0.3314,GO0005085@GO0032045@GO0005634@GO0000139@GO0006886@GO0042147
0.5161,0.5473,0.645,0.4906,0.7113,0.494,0.5929,0.4118,0.5025,0.4702,0.6649,0.552,0.5815,0.2763,0.4807,0.6358,0.5882,0.6212,0.4856,0.3548,GO0003674@GO0005739@GO0005886@GO0007165
0.4624,0.4493,0.4885,0.5594,0.5427,0.5602,0.3412,0.5482,0.5049,0.533,0.5663,0.552,0.5429,0.4075,0.384,0.6358,0.6046,0.6515,0.4568,0.3519,GO0004520@GO0005743@GO0006310
0.4261,0.4696,0.4122,0.5031,0.5935,0.5088,0.6306,0.5976,0.5113,0.5588,0.7168,0.5226,0.6739,0.428,0.6243,0.6543,0.5948,0.6394,0.4604,0.349,GO0003690@GO0003697@GO0005634@GO0000794@GO0007131@GO0000709@GO0007126
0.3884,0.5608,0.6679,0.5316,0.5381,0.494,0.4259,0.4447,0.4926,0.3977,0.5878,0.5498,0.6672,0.3021,0.674,0.5926,0.6013,0.6758,0.5144,0.4633,GO0003674@GO0000329@GO0008150
0.3266,0.4662,0.584,0.5375,0.6351,0.4679,0.4306,0.4518,0.4754,0.5523,0.5573,0.595,0.5345,0.3689,0.5801,0.6019,0.5458,0.6212,0.464,0.2757,GO0042162@GO0000783@GO0007004
0.4073,0.473,0.458,0.5719,0.3811,0.3735,0.3812,0.4565,0.3424,0.496,0.6505,0.5204,0.6571,0.5386,0.4006,0.4475,0.4477,0.3879,0.5252,0.4457,GO0003700@GO0016563@GO0005838@GO0000723@GO0000086@GO0046685@GO0045732@GO0045941@GO0045739
0.3159,0.5946,0.4351,0.6969,0.6166,0.3112,0.3459,0.52,0.2882,0.4541,0.6792,0.5294,0.3899,0.356,0.4724,0.6728,0.6242,0.6545,0.5719,0.393,GO0003735@GO0031386@GO0005842@GO0005739@GO0006412@GO0016567@GO0042254
0.4099,0.4561,0.5191,0.5281,0.5404,0.4518,0.3953,0.6588,0.3867,0.3849,0.6756,0.6199,0.6571,0.2326,0.6602,0.7191,0.683,0.6242,0.482,0.3343,GO0008173@GO0008757@GO0005730@GO0006364@GO0042254
0.4718,0.5541,0.4351,0.5125,0.5775,0.5281,0.423,0.4753,0.4276,0.4316,0.5502,0.4389,0.7664,0.3715,0.4751,0.5679,0.5915,0.6061,0.5432,0.437,GO0004631@GO0005829@GO0006696@GO0008299
0.5108,0.5709,0.5115,0.5812,0.3441,0.3775,0.2824,0.6165,0.3522,0.5008,0.7151,0.6516,0.6824,0.3895,0.5249,0.4907,0.5196,0.6818,0.6547,0.4311,GO0003723@GO0005737@GO0016070
0.5323,0.5034,0.5649,0.5594,0.8083,0.4398,0.4118,0.2941,0.4764,0.3929,0.724,0.6855,0.4941,0.3573,0.384,0.5586,0.6503,0.6515,0.6547,0.346,GO0042162@GO0000783@GO0007004
0.3683,0.4257,0.5458,0.4594,0.5557,0.4724,0.3651,0.3371,0.4358,0.5894,0.3871,0.2285,0.8555,0.4524,0.3923,0.5741,0.3791,0.4424,0.6691,0.4135,GO0004772@GO0005783@GO0016125
0.4664,0.5068,0.5496,0.5937,0.5427,0.4598,0.1953,0.2024,0.3744,0.5153,0.7437,0.6878,0.5613,0.2699,0.4199,0.6914,0.5817,0.6576,0.6187,0.4282,GO0030246@GO0005783@GO0030433
0.4462,0.4966,0.7214,0.6156,0.5889,0.4719,0.3765,0.4941,0.5197,0.4461,0.5573,0.448,0.6387,0.4075,0.4917,0.6667,0.5523,0.6455,0.4604,0.3988,GO0008977@GO0005737@GO0006570
0.4234,0.4392,0.5305,0.6156,0.5912,0.4257,0.5153,0.5953,0.5246,0.5314,0.7133,0.5,0.6857,0.2442,0.5331,0.7994,0.6928,0.6848,0.5683,0.3255,GO0003674@GO0005634@GO0005739@GO0007001
0.4032,0.4358,0.4656,0.4969,0.5543,0.459,0.3435,0.3953,0.2956,0.5475,0.6487,0.5385,0.5563,0.2494,0.4503,0.6142,0.6013,0.6606,0.5971,0.4194,GO0005515@GO0008047@GO0005777@GO0005829@GO0006625
0.3468,0.3615,0.4542,0.575,0.5219,0.6365,0.52,0.5953,0.5739,0.5523,0.638,0.4955,0.679,0.4717,0.5359,0.6358,0.4869,0.6273,0.5396,0.3167,GO0016455@GO0000119@GO0006366@GO0000070
0.4194,0.4527,0.4122,0.6187,0.5683,0.4511,0.4216,0.448,0.4658,0.6055,0.7348,0.5543,0.6185,0.2918,0.4751,0.5926,0.549,0.3879,0.5252,0.4428,GO0004022@GO0004327@GO0005739@GO0005737@GO0046294
0.2366,0.375,0.0344,0.2344,0.3372,0.4759,0.5529,0.3106,0.5172,0.2899,0.7294,0.6606,0.8857,0.4319,0.4475,0.6111,0.3235,0.5152,0.5863,0.5161,GO0015146@GO0005353@GO0005355@GO0015578@GO0005886@GO0008645
0.3629,0.4257,0.4198,0.6187,0.5986,0.4749,0.4183,0.58,0.4661,0.5121,0.7133,0.6154,0.6185,0.3021,0.4641,0.6636,0.6373,0.6818,0.5396,0.3783,GO0004526@GO0000171@GO0000172@GO0005655@GO0006364@GO0006379@GO0008033
0.3602,0.5608,0.3893,0.5656,0.6143,0.4297,0.4118,0.4282,0.3916,0.4879,0.7043,0.638,0.7412,0.3342,0.326,0.5062,0.598,0.6697,0.6331,0.4809,GO0008565@GO0005742@GO0005739@GO0030150
0.4718,0.5135,0.4733,0.5875,0.5589,0.4659,0.4518,0.4471,0.5148,0.438,0.6541,0.4977,0.7714,0.329,0.5414,0.6759,0.6634,0.5879,0.5971,0.5015,GO0004066@GO0005737@GO0006529
0.5013,0.4628,0.5153,0.575,0.5104,0.245,0.1765,0.3812,0.234,0.438,0.6918,0.6471,0.5916,0.3843,0.4337,0.5802,0.6176,0.497,0.5755,0.4633,GO0008094@GO0016586@GO0005634@GO0006303@GO0043044@GO0006368
0.4106,0.4356,0.5359,0.5591,0.5289,0.4498,0.4315,0.5176,0.5468,0.5765,0.6237,0.4887,0.6555,0.3845,0.4335,0.5335,0.5313,0.6317,0.5624,0.3764,GO0005515@GO0001401@GO0005739@GO0005741@GO0007008
0.6263,0.4426,0.3511,0.475,0.4734,0.4317,0.3624,0.3435,0.5567,0.4364,0.7724,0.6063,0.7244,0.2545,0.3923,0.5432,0.5915,0.6061,0.6583,0.5396,GO0004622@GO0005576@GO0005886@GO0006660@GO0030384
0.5914,0.4291,0.6221,0.5812,0.709,0.5161,0.4047,0.5506,0.569,0.3849,0.5753,0.5633,0.6739,0.1542,0.4945,0.6667,0.7255,0.7242,0.5288,0.2639,GO0004478@GO0005575@GO0006555
0.3777,0.3682,0.645,0.4844,0.8199,0.4598,0.4988,0.4776,0.5591,0.5395,0.6434,0.4977,0.6663,0.3021,0.5083,0.5988,0.5392,0.6242,0.5576,0.4252,GO0004402@GO0043565@GO0005634@GO0006281@GO0006338@GO0006358
0.4153,0.5642,0.458,0.6562,0.4573,0.3936,0.28,0.4165,0.3966,0.4461,0.6075,0.4819,0.6504,0.4537,0.4503,0.5648,0.5588,0.5758,0.5432,0.4692,GO0003677@GO0003704@GO0005634@GO0008654@GO0045944
0.4785,0.4155,0.4733,0.5094,0.2979,0.3032,0.1953,0.4706,0.5148,0.5153,0.543,0.5113,0.8067,0.4409,0.2735,0.4043,0.3758,0.4576,0.6115,0.6217,GO0004175@GO0016887@GO0008540@GO0006511
0.4382,0.3784,0.5229,0.5469,0.4781,0.4759,0.3624,0.6682,0.4631,0.5378,0.6093,0.5158,0.6034,0.4769,0.395,0.4475,0.4412,0.6152,0.5683,0.3988,GO0005515@GO0032266@GO0005768@GO0006605@GO0016197@GO0045053
0.461,0.3885,0.5115,0.4531,0.6536,0.3962,0.6494,0.6141,0.4345,0.5346,0.5735,0.5271,0.6773,0.2674,0.384,0.5586,0.5915,0.7455,0.6475,0.4897,GO0004822@GO0005739@GO0006428@GO0006412
0.4261,0.4223,0.4504,0.4844,0.6259,0.4157,0.5671,0.2729,0.5837,0.4155,0.7222,0.595,0.7681,0.2905,0.5359,0.6111,0.7222,0.6333,0.4892,0.3519,GO0043023@GO0005634@GO0005730@GO0005737@GO0006365@GO0030489@GO0042273@GO0000054
0.384,0.4645,0.4466,0.5875,0.6975,0.6948,0.4756,0.474,0.5128,0.5845,0.6505,0.7059,0.4084,0.4242,0.4171,0.6204,0.5,0.6636,0.5468,0.4428,GO0003674@GO0005575@GO0030476
0.3822,0.4966,0.6107,0.5812,0.6166,0.5763,0.4118,0.6988,0.4655,0.4734,0.681,0.5068,0.6622,0.4717,0.5221,0.4599,0.5621,0.5606,0.464,0.3636,GO0004526@GO0000171@GO0000172@GO0005655@GO0006364@GO0006379@GO0008033
0.3535,0.4527,0.4695,0.5125,0.5635,0.3554,0.4024,0.4588,0.4236,0.5298,0.5143,0.5136,0.6235,0.3033,0.4309,0.5926,0.4771,0.6121,0.6007,0.4809,GO0003674@GO0005575@GO0008150
0.4167,0.375,0.313,0.575,0.4457,0.496,0.3624,0.6706,0.3916,0.5008,0.5376,0.5543,0.7244,0.5013,0.4337,0.5216,0.4706,0.5091,0.5072,0.4604,GO0051082@GO0005737@GO0050821@GO0000161@GO0007103@GO0000074@GO0032872
0.4194,0.5236,0.4466,0.5812,0.5473,0.4578,0.2635,0.5647,0.4507,0.4831,0.6971,0.6538,0.6907,0.2802,0.5691,0.7284,0.7222,0.7182,0.5324,0.2903,GO0003735@GO0005843@GO0006412
0.3831,0.6351,0.4618,0.5656,0.6559,0.4134,0.4141,0.5341,0.5837,0.4573,0.6828,0.5633,0.3815,0.2571,0.5193,0.6543,0.6144,0.7061,0.6115,0.4164,GO0003735@GO0005843@GO0006412@GO0000723@GO0006450
0.3441,0.4595,0.4656,0.4938,0.4226,0.3896,0.3035,0.5459,0.3916,0.5024,0.629,0.4457,0.7563,0.3792,0.4751,0.537,0.5033,0.5697,0.5791,0.478,GO0003735@GO0005762@GO0005739@GO0006412@GO0000723
0.3898,0.5372,0.3817,0.6312,0.6443,0.3293,0.6024,0.4776,0.5099,0.4944,0.6631,0.5792,0.7479,0.329,0.3481,0.4969,0.4967,0.6545,0.5899,0.4897,GO0003755@GO0005789@GO0008150
0.4005,0.5372,0.4351,0.475,0.5518,0.4319,0.3984,0.5094,0.4312,0.4428,0.509,0.3733,0.7697,0.4049,0.4254,0.5556,0.4837,0.6636,0.554,0.4575,GO0003735@GO0005763@GO0005739@GO0006412
0.4328,0.5439,0.3969,0.4781,0.5173,0.4578,0.4518,0.3106,0.4655,0.6119,0.5233,0.4593,0.6874,0.3033,0.4254,0.5123,0.5686,0.6364,0.705,0.3988,GO0004815@GO0005739@GO0006412
0.3831,0.4831,0.4542,0.5406,0.649,0.4177,0.3718,0.4447,0.4335,0.5427,0.647,0.5294,0.6487,0.4126,0.4917,0.6019,0.6536,0.5818,0.4892,0.3196,GO0003894@GO0016035@GO0005739@GO0006280@GO0006281
0.3374,0.4628,0.7977,0.5219,0.649,0.502,0.4471,0.5529,0.3916,0.4702,0.6882,0.5362,0.7042,0.1491,0.5939,0.8241,0.7582,0.6727,0.4892,0.3109,GO0003883@GO0005829@GO0008654@GO0006241@GO0019856
0.5403,0.5608,0.626,0.5812,0.4527,0.3373,0.2494,0.4988,0.202,0.4509,0.6362,0.5882,0.7193,0.3997,0.3646,0.5031,0.5458,0.503,0.6403,0.4633,GO0003674@GO0005634@GO0008150
0.3737,0.5304,0.5534,0.475,0.6559,0.498,0.5129,0.5388,0.5764,0.562,0.5789,0.4932,0.5933,0.2815,0.5083,0.6173,0.5523,0.6424,0.5683,0.305,GO0004004@GO0031202@GO0005681@GO0005634@GO0000356
0.4449,0.4426,0.313,0.425,0.6582,0.4177,0.28,0.2988,0.5025,0.5813,0.6057,0.3959,0.7815,0.2635,0.4365,0.5617,0.5654,0.6121,0.6295,0.4457,GO0004449@GO0005739@GO0005759@GO0006099@GO0006102@GO0006537
0.3306,0.4595,0.5115,0.5656,0.6212,0.3916,0.3929,0.4941,0.3793,0.4525,0.5824,0.509,0.7361,0.2892,0.3978,0.4969,0.5098,0.6333,0.7086,0.5396,GO0003724@GO0030371@GO0005730@GO0005737@GO0006402@GO0043330@GO0006417
0.4181,0.5405,0.4618,0.6062,0.5291,0.4414,0.4129,0.4768,0.4416,0.4686,0.7312,0.5973,0.642,0.3175,0.5276,0.6728,0.5686,0.7061,0.5288,0.4047,GO0004843@GO0005634@GO0016579@GO0006348
0.3777,0.4696,0.4924,0.4281,0.7436,0.49,0.5718,0.4824,0.5837,0.4863,0.5609,0.543,0.605,0.4563,0.5414,0.6173,0.4869,0.5879,0.554,0.349,GO0000033@GO0005575@GO0006493
0.3508,0.6149,0.5,0.5031,0.5681,0.4578,0.5553,0.3929,0.564,0.4316,0.6416,0.4977,0.9613,0.347,0.4586,0.6883,0.683,0.7242,0.5576,0.2991,GO0003735@GO0005843@GO0006412
0.5242,0.5068,0.5763,0.4656,0.6374,0.6305,0.6447,0.4894,0.5419,0.4928,0.6201,0.5588,0.6504,0.3046,0.4972,0.5216,0.4935,0.5333,0.5863,0.4311,GO0003674@GO0005783@GO0005737@GO0008150
0.3374,0.4865,0.5153,0.4406,0.8406,0.4778,0.6965,0.5906,0.4777,0.4783,0.4964,0.4615,0.6857,0.4177,0.4448,0.4136,0.4052,0.5545,0.5899,0.5073,GO0008418@GO0005739@GO0030163@GO0006464
0.3508,0.4857,0.3664,0.575,0.5427,0.4553,0.4349,0.5008,0.4642,0.744,0.7204,0.6719,0.6034,0.1915,0.1823,0.2068,0.3562,0.6212,0.8309,0.5806,GO0005476@GO0005739@GO0005743@GO0006631
0.4597,0.4595,0.4962,0.5469,0.5473,0.5422,0.5435,0.5741,0.5493,0.4477,0.4892,0.5769,0.7244,0.3625,0.605,0.5401,0.5621,0.6212,0.5612,0.4545,GO0000175@GO0030015@GO0005737@GO0006368@GO0000289@GO0006357
0.3656,0.3986,0.5802,0.4375,0.6721,0.5402,0.4753,0.5459,0.5961,0.6312,0.5609,0.5317,0.5597,0.3625,0.5359,0.5648,0.5392,0.5939,0.4964,0.4135,GO0051864@GO0032453@GO0032454@GO0016566@GO0005634@GO0016577@GO0006281@GO0000122
